index,Temperature,Humidity
115032,20.1,48
16233,19.9,48
113942,31.0,26
21769,20.0,53
90125,17.5,56
15714,7.6,66
26970,23.2,46
73431,25.4,31
128782,-14.8,75
59034,-9.4,85
100305,1.3,56
84441,30.9,22
94272,-7.9,90
104328,3.8,90
121625,5.5,81
33985,5.7,82
112912,8.4,48
128760,2.0,69
34079,-2.2,77
26429,15.0,86
113314,16.4,63
84877,24.9,59
32754,21.8,58
73427,18.6,74
132585,19.2,30
128105,6.1,64
29549,-16.2,87
132823,28.8,20
3782,25.1,41
16222,10.4,81
103421,11.8,65
132819,6.4,63
77472,1.6,89
80369,3.8,83
106063,-10.3,86
79442,28.6,36
59859,3.3,57
93927,-14.0,82
111044,-8.9,89
28049,-5.2,88
119924,31.2,28
59953,0.0,94
80988,5.4,78
29273,-1.4,73
80425,6.8,77
115387,18.2,59
64615,-15.6,75
265,-7.2,74
126784,10.2,78
103175,29.8,24
21120,16.9,61
45193,21.2,26
102640,17.1,92
91846,14.9,57
81279,0.3,79
136219,14.1,67
35093,-24.7,81
98227,-6.3,86
17033,3.2,88
96273,15.9,70
132045,21.3,44
10744,2.0,91
40419,-15.1,80
41843,-28.5,73
126712,31.8,16
46223,-19.3,82
33332,26.1,30
36634,13.2,78
134956,-16.2,73
107121,17.2,48
93236,1.1,56
67063,25.6,26
129644,4.8,91
70425,-17.1,83
131732,34.2,16
38271,22.4,42
103527,22.9,32
16783,6.6,58
110527,2.0,93
39902,9.6,76
14311,18.8,46
100654,-0.1,70
11673,-1.3,97
85502,25.7,29
110099,1.8,69
651,0.8,94
18926,-2.3,70
73645,23.9,50
133380,6.0,71
57821,3.4,46
138699,11.2,67
40690,1.2,92
103232,18.5,43
113542,23.5,46
32455,31.3,25
93209,-0.4,61
121517,8.2,49
131608,28.1,28
135084,-8.0,87
132662,21.6,35
8835,21.9,33
41782,2.0,88
114852,31.4,18
48103,12.1,51
76214,-14.8,77
21503,21.2,40
980,-6.8,96
118053,4.8,73
121019,14.7,40
120689,16.9,61
130536,14.9,28
58096,-12.3,87
116800,-4.8,91
108164,25.0,39
36053,4.8,76
13590,13.8,47
34925,3.5,36
101632,16.2,61
104279,8.0,95
42221,7.8,89
122446,-8.8,95
29798,-13.2,54
69170,1.5,74
120036,36.1,24
131541,19.9,63
75196,5.9,60
76379,2.4,71
64692,-9.1,60
71989,23.3,19
8059,19.2,41
98985,-18.3,74
81514,0.3,94
60316,21.7,18
100833,-3.1,73
7487,9.2,93
6865,-3.0,88
22088,18.0,17
20980,24.0,54
31049,24.3,39
78078,14.0,67
124226,0.9,89
125443,27.0,29
45328,-0.6,75
127937,0.7,85
123148,-6.4,89
97863,9.0,92
7418,10.2,32
17375,-14.3,81
27896,10.6,56
84456,21.4,48
132883,8.7,71
37617,19.5,65
19356,10.6,47
44503,24.9,43
136817,18.3,51
60890,14.0,79
36717,5.2,57
39143,15.8,55
137697,23.2,41
43849,25.8,36
137768,30.2,30
22023,11.6,55
126826,19.0,36
25674,14.3,78
105208,-5.5,80
18625,-5.3,93
103048,23.8,34
5752,-0.4,96
95976,18.2,47
34788,1.5,46
55250,20.8,65
69348,-2.9,91
2540,20.1,36
113454,17.7,41
23044,-15.1,78
6555,-8.9,86
12187,-0.4,72
37144,14.2,36
75456,-4.4,77
53689,-4.8,71
70339,0.8,53
52551,1.4,86
115822,10.7,67
39765,12.5,60
49802,31.9,23
22268,7.4,84
56961,10.4,80
123047,-13.8,71
102748,25.9,44
55148,22.0,65
55575,25.6,38
112760,5.8,20
118955,13.9,97
58777,-5.9,80
131421,18.3,46
10902,10.9,75
118798,5.8,73
68114,18.6,51
129437,0.5,69
22638,-2.6,80
99503,-15.0,85
36521,15.0,28
66529,9.4,56
110903,-13.0,70
71103,-10.4,82
15686,18.0,38
95207,21.2,53
18107,4.7,55
90701,22.1,42
61918,24.3,45
70365,-2.9,85
64055,3.9,84
129170,0.6,94
91060,27.4,27
114895,12.3,92
6756,7.4,44
20269,12.5,83
93000,5.4,85
92155,2.4,69
115623,22.8,27
40220,1.0,92
135285,-18.0,73
64780,-6.5,91
6334,-11.8,78
71557,1.8,67
43121,11.0,86
57621,-5.8,92
30962,21.9,21
129028,4.9,46
49315,27.6,33
58443,4.5,56
75894,-8.5,70
36117,1.2,89
112244,15.9,33
19980,16.7,72
51648,7.2,81
2945,18.7,72
45453,5.8,63
14146,27.2,45
130843,8.6,86
55422,13.2,60
64318,-20.2,80
20334,17.0,55
66387,18.6,52
84026,24.1,43
79113,25.7,22
72732,18.4,57
14044,20.5,36
16602,-1.0,81
39858,0.4,96
31326,13.2,49
51259,16.4,45
71371,-4.2,89
100388,-8.1,84
135384,-5.6,70
127276,3.1,79
73456,19.2,54
59897,15.3,40
93164,0.9,96
35060,-7.3,90
24382,0.9,75
74320,19.0,27
47226,-4.4,62
76837,-0.3,90
26504,23.4,68
53048,2.8,66
65479,-2.6,74
78960,19.2,53
70881,-21.5,82
14621,18.9,72
80458,17.2,49
89677,18.6,49
30914,2.3,80
116101,4.3,85
85618,15.6,61
54059,12.0,42
41801,7.7,66
38976,8.4,65
81643,-18.3,75
18000,-2.7,73
15442,14.8,65
138009,29.5,19
61135,23.9,49
58297,-13.7,58
86448,2.9,81
35089,-24.9,81
96653,16.8,94
116496,-1.8,92
114647,13.2,92
99696,-0.3,81
48685,5.2,54
96196,28.2,50
13216,-1.2,85
64497,-16.2,82
61469,29.1,28
201,-4.3,79
70095,-1.6,94
110833,-5.7,87
111149,-8.2,81
116772,-5.6,73
43498,13.0,79
17719,-0.1,73
19261,0.6,75
61380,30.6,24
76775,3.4,45
77867,8.2,95
99652,2.1,48
64431,-20.6,65
94268,-1.8,81
59086,-12.7,84
89267,17.6,36
86660,0.3,78
72357,19.7,51
6347,-11.5,91
4444,10.4,94
64479,-20.6,76
132125,23.9,50
15780,10.7,83
130944,14.8,77
82175,-3.8,96
124643,25.8,33
127703,5.2,20
65503,-3.6,78
44214,23.1,37
67022,21.2,42
20297,28.4,32
54764,15.0,93
125318,30.5,19
88389,5.9,56
93963,-12.5,79
109927,15.1,38
11389,-12.2,51
120835,22.9,33
123414,2.8,83
108462,28.3,21
116140,6.1,55
40712,0.8,73
96069,28.7,39
118655,11.9,57
127917,-6.5,84
132386,16.4,68
28740,2.8,88
110050,6.2,74
128890,-0.4,96
117539,-2.3,92
128099,3.9,42
57401,14.8,40
59662,8.8,77
64872,-2.4,96
33932,9.9,41
31138,16.8,54
12070,-2.2,60
14474,15.9,87
73207,23.6,56
62443,15.4,47
136585,20.0,23
83226,2.5,82
97093,33.0,37
104745,-4.1,92
89948,10.2,81
58891,-3.5,81
122385,-21.3,80
115240,16.1,41
101027,11.8,50
60003,-3.7,76
82889,-3.4,72
57415,5.0,88
138162,20.1,68
132196,28.5,28
31206,26.4,32
14300,17.3,61
50239,16.2,66
119118,9.8,69
64184,2.2,69
49017,28.2,32
110211,4.4,52
21761,16.2,67
78333,12.4,61
102400,18.3,38
48471,6.4,34
113724,19.9,47
94424,15.4,41
137303,34.4,16
138155,22.2,69
89222,6.8,54
24370,4.5,59
124005,3.4,90
100346,-2.4,85
74862,4.1,61
119255,24.4,38
52806,-0.6,58
123413,1.3,79
136725,24.8,36
9918,13.6,55
61996,21.6,47
48600,21.4,38
100939,6.9,68
106049,-7.7,87
54396,6.2,59
107039,0.8,79
105523,-7.5,93
84881,16.8,90
117421,0.1,54
4731,4.6,56
34081,1.2,77
96733,21.7,46
28719,-7.2,85
53722,1.4,91
48636,20.4,32
124662,20.4,21
41894,-3.7,64
30886,9.6,86
73522,28.3,32
91504,12.3,74
17233,-3.7,89
103942,15.5,37
18122,-7.3,79
60969,30.0,33
123582,1.3,91
135150,-2.0,71
92286,4.7,92
9882,21.5,48
10312,21.3,49
44913,15.6,50
81804,-9.1,74
100550,-3.3,63
99658,-2.6,68
108419,26.3,41
68183,30.1,25
88343,12.3,49
35412,-5.4,67
118302,7.6,61
114052,24.3,30
44768,20.5,49
90954,28.9,32
49765,25.6,49
62139,24.8,41
50449,14.6,50
94350,-3.1,88
60297,14.3,83
91008,11.8,78
57525,0.5,90
59524,-8.3,75
120299,24.2,52
65673,10.8,65
112732,3.2,64
41536,1.2,68
38542,21.6,44
93543,-11.9,86
115501,12.9,65
22204,6.6,65
27645,10.5,79
96712,28.2,44
93795,-11.7,83
20364,18.5,55
57375,0.9,87
107335,19.7,26
93454,-3.5,79
84009,33.6,26
131922,27.1,41
73344,18.6,47
99727,-13.4,82
102374,23.7,41
43035,20.9,43
38666,27.2,26
114104,32.6,26
91533,22.0,46
70428,-18.0,75
134630,-10.9,61
1717,16.9,34
85307,29.6,43
131709,25.2,56
80323,4.4,95
123350,12.5,43
114687,17.6,78
2505,31.3,13
87225,-11.0,78
104344,6.4,80
106840,9.1,31
78789,22.6,70
138136,31.3,24
62334,21.6,46
18125,5.0,47
59981,2.6,93
32933,28.3,21
44539,20.0,52
27894,11.6,44
29637,-15.0,73
134994,-19.3,76
110127,0.8,81
11051,-1.7,84
5061,-5.3,56
43979,29.0,36
97023,22.0,48
26846,18.6,61
62531,11.0,76
6382,-6.1,73
97601,4.9,95
133027,5.3,32
124117,-1.3,78
26454,29.8,26
24153,-5.4,82
61787,22.0,43
38149,22.9,40
30835,-3.8,89
91989,15.7,31
115548,9.4,81
110910,-5.1,74
134142,-10.0,91
20037,12.1,53
65193,-11.7,74
71322,4.7,70
122918,-12.2,72
102313,32.3,31
104914,-21.6,87
61734,32.6,27
7137,2.9,93
42594,17.6,72
123910,-10.3,68
107144,19.9,38
29296,-11.9,75
7513,26.4,29
133607,2.7,82
111918,-12.2,85
41545,-0.4,90
127953,-0.9,89
132925,8.5,77
127088,1.0,77
85242,27.1,31
115425,4.7,85
68372,25.8,21
101612,18.3,44
20346,22.2,51
88900,-7.3,85
9454,14.5,79
98811,-0.3,76
55045,21.0,41
121145,18.0,38
78459,24.7,23
97879,12.5,68
34348,-1.2,79
3289,30.6,40
17389,-11.8,88
92985,1.4,63
131425,11.7,75
39406,0.8,66
112464,5.7,85
77829,18.2,52
32526,23.4,45
25802,20.1,53
130819,6.4,84
106281,-5.1,85
24788,17.6,33
79100,25.4,37
95114,11.0,59
107263,16.2,28
83626,5.7,45
107061,15.8,60
134561,-33.2,70
65504,-5.1,80
79500,20.6,66
74691,12.3,49
58598,-10.3,60
8449,13.0,82
119010,9.6,89
86680,5.2,70
115231,18.6,41
3676,22.4,40
113266,8.3,55
37922,26.0,38
116539,-3.7,85
58713,-21.0,69
24266,3.1,84
35839,-11.9,91
46864,-9.6,94
117162,-5.9,82
63550,8.3,85
20280,25.0,69
113293,9.2,41
12676,7.4,69
85347,21.6,55
31652,28.4,34
91400,16.5,82
36179,-0.2,96
133567,6.1,93
97808,10.8,61
49333,32.2,20
117172,-3.7,60
56766,9.5,75
133731,-2.1,92
45776,2.6,60
6203,-5.3,83
83648,0.2,77
133286,4.7,86
12475,-2.3,89
78831,21.2,51
119372,22.3,40
43624,32.7,29
878,-17.6,84
103231,16.8,57
76753,-14.8,92
118765,17.0,72
573,-6.6,94
35849,-7.1,69
118985,23.8,43
10195,17.0,43
68996,11.9,52
132041,29.2,30
75128,2.3,58
116157,-6.2,63
82669,-2.5,91
5173,1.4,68
127819,-1.6,74
109221,17.1,46
43234,25.8,30
138763,16.9,53
17785,-5.5,90
44353,15.5,66
83993,33.7,21
53419,1.4,89
133321,6.7,77
61925,25.5,56
102871,37.1,25
39741,1.9,78
20748,17.4,95
100710,2.0,89
138338,21.4,40
74617,14.5,34
129304,-6.1,84
123136,-10.7,86
112588,7.7,94
21273,24.9,46
39947,15.8,59
101283,11.2,41
86568,10.3,94
6209,-5.9,89
125586,23.1,34
136138,12.8,33
38952,29.4,14
59796,12.0,45
9561,30.2,17
24181,-7.3,82
59947,0.9,88
100391,-2.9,77
94664,17.0,36
76663,-3.2,46
3727,18.4,75
56721,11.6,85
33295,14.7,62
132267,20.6,26
123646,-27.2,71
121979,-8.2,78
14238,15.4,68
117326,-0.7,75
127840,-9.4,76
61542,29.5,29
53983,-0.2,90
7959,19.8,39
117525,10.7,52
13974,18.0,80
91778,12.7,51
136927,19.4,58
137201,9.5,86
10870,7.6,60
50231,25.8,43
33473,6.7,61
55976,30.4,23
130661,11.0,43
34468,-5.1,84
10666,-2.9,93
95554,19.6,54
59828,0.6,59
29033,-13.7,79
121326,3.2,66
33259,22.1,31
66789,22.5,49
69933,-11.1,85
67701,23.7,64
105374,-10.3,89
17210,-22.0,81
107830,25.7,35
119395,16.8,31
61841,18.0,42
106879,-1.2,68
57032,8.6,65
83898,17.8,33
8838,17.2,69
4472,11.9,63
87946,-7.0,82
131891,27.9,42
80827,8.1,56
39335,19.2,45
99708,0.6,76
21423,16.8,45
63732,6.1,59
87716,-1.1,66
41700,-16.5,75
71855,14.9,35
4656,-2.8,91
34412,-5.3,85
78293,17.8,41
125466,31.9,30
91325,27.9,20
103900,8.4,38
42419,11.4,54
92429,0.5,58
2401,19.4,48
17091,-23.0,85
74933,16.8,45
50269,24.0,37
16075,8.5,68
110322,-9.3,94
102050,30.9,39
71534,3.6,70
41854,-13.8,82
35678,3.1,82
5601,-1.5,88
130752,9.5,88
42130,6.8,89
13391,5.5,94
72643,15.4,49
79333,31.7,28
36810,18.3,42
126594,24.6,32
16874,1.0,81
27593,19.2,37
97261,20.0,53
120109,24.8,32
132328,25.1,22
74098,18.7,33
37601,16.6,53
65616,4.8,60
119933,21.8,52
119399,22.2,28
74981,16.4,40
77399,-1.2,66
1543,4.6,89
49124,27.5,36
103251,17.5,64
128883,-15.5,78
314,-6.5,94
72362,23.4,33
30351,-5.9,89
59381,-1.1,95
46296,-4.9,76
61132,23.5,47
39891,9.6,81
21163,23.9,59
70850,-9.7,91
18145,-16.5,76
46771,-24.2,81
20206,18.2,45
30848,6.0,61
67748,34.5,18
41550,-4.7,88
20330,22.2,51
10064,3.2,88
72850,23.0,56
84064,9.4,58
131254,29.5,22
12066,-4.9,90
5567,-15.3,84
97614,16.9,66
126942,15.2,42
128690,1.0,90
93282,-2.7,70
65358,-0.4,84
79153,20.4,71
78981,23.2,41
97441,9.2,91
80733,9.4,88
11062,1.6,85
5772,-1.2,94
85190,24.9,31
2298,15.9,66
122644,-1.1,44
128927,-16.5,81
58773,-7.4,82
120635,21.6,39
18956,-3.1,90
69571,-0.2,96
79489,20.3,65
47269,-19.0,84
46859,-8.5,95
80619,8.2,67
48999,25.7,39
44990,15.2,62
57215,5.9,70
107193,19.9,32
27169,22.4,58
121195,8.8,50
124007,-1.3,86
95316,19.9,44
24387,-12.3,93
70222,-5.3,85
37284,21.7,46
42224,-6.1,91
81007,4.6,90
83076,8.5,78
80088,19.3,46
42787,8.8,97
84824,28.0,28
117799,1.5,91
59458,-8.9,62
11321,-2.2,93
95426,11.1,95
86277,17.8,53
49378,16.4,68
138371,10.5,77
55297,8.8,64
77077,-10.0,52
83500,4.0,62
1189,13.4,45
110869,-16.9,80
89634,14.0,74
56538,22.0,50
75895,-16.8,63
138167,32.1,20
126098,15.4,58
42751,13.8,56
23779,-16.4,86
75235,-2.1,82
92590,0.6,88
133815,2.9,86
128695,-3.1,75
74073,30.2,24
52618,-6.3,94
125026,17.9,52
11407,-20.1,84
70255,-17.9,86
60880,14.2,96
60233,22.0,22
100259,0.7,83
118701,16.6,44
132017,18.5,55
81479,-4.3,89
100000,-3.1,99
124556,0.7,48
74679,20.8,26
15514,10.8,84
117743,2.7,92
137921,17.7,73
43076,29.3,40
16795,1.4,98
118767,15.6,69
74224,20.6,41
28996,4.1,74
135836,17.0,40
54411,13.2,77
31071,15.2,86
15464,18.8,35
27543,25.5,29
96362,24.9,33
98396,9.5,81
137791,21.6,59
31936,21.8,46
52315,0.9,48
95506,15.4,81
126437,29.8,30
120943,15.9,31
26320,24.1,32
137217,17.4,55
44030,21.0,66
81997,-8.7,72
7693,10.9,91
131836,20.8,47
97758,17.4,57
87066,-15.8,55
39254,17.2,62
47695,-4.1,87
26031,13.0,58
69768,-13.8,75
50536,28.2,28
54041,17.2,34
22858,-16.7,82
115055,7.9,85
2165,23.2,34
123514,-13.9,75
25359,12.7,89
8270,12.0,72
130202,11.4,78
47508,4.2,54
116430,2.2,64
132024,22.4,57
64196,-2.9,74
47794,6.2,94
134687,-14.3,86
72164,18.9,45
105129,-4.3,78
126076,21.0,39
73359,23.0,35
82950,4.3,52
30464,-6.3,89
1441,-6.2,94
122845,-16.4,93
19211,-5.1,83
20690,19.3,85
56483,15.0,91
23621,-1.8,69
18844,-7.6,90
81225,2.6,52
116123,-2.3,83
115790,7.5,86
61419,34.9,21
107196,18.0,35
65238,-13.1,62
50829,20.1,41
111330,1.2,53
103950,1.3,89
43557,21.5,35
84792,26.2,34
73779,25.5,33
52886,-4.1,75
56590,8.1,77
58497,7.9,47
67791,22.6,39
94220,-8.9,83
98800,-6.4,86
31329,15.3,71
80184,17.5,27
120188,21.5,58
44176,19.2,54
102773,28.2,36
9314,29.7,35
109314,9.1,39
13653,15.1,26
97273,33.2,24
98399,1.8,82
90291,25.1,46
3381,29.3,42
82823,-6.6,62
63780,-1.4,80
106766,4.6,76
138026,30.5,19
113773,19.4,66
986,-3.1,75
91091,18.8,56
2086,10.7,81
89496,15.0,21
64097,-16.4,65
23757,-12.7,81
34724,-8.6,78
94061,-1.7,90
81849,-4.0,87
132388,26.0,25
12071,-2.1,85
5264,-4.6,96
71174,1.1,84
132715,19.2,55
30303,11.2,51
103110,24.9,21
102830,20.8,52
102121,31.0,29
19291,5.4,76
39213,15.0,70
99538,0.3,61
44663,27.9,30
76797,-4.1,81
12742,1.2,87
86627,-5.2,95
1749,22.2,28
27707,16.8,34
43482,17.2,43
114786,19.4,61
121662,11.0,95
5003,-4.9,45
103200,18.6,46
78689,10.7,75
36325,7.1,39
114047,23.4,47
10883,2.2,91
32484,27.3,48
46549,-10.3,83
33075,13.4,62
123645,-11.0,84
62500,10.2,34
116783,-10.7,88
102240,20.6,75
74313,19.0,32
82932,1.9,57
93818,-7.8,85
50335,12.8,71
80097,9.2,91
11699,4.4,95
47247,-10.3,86
49526,35.2,19
55732,27.5,26
43506,8.6,84
69689,-1.0,70
121735,10.3,35
122044,-9.3,82
83660,9.2,70
39228,12.8,62
128642,1.2,96
93853,-5.1,78
80534,13.9,47
122237,-5.7,73
95587,8.9,84
27471,10.7,75
101403,17.4,70
69223,11.4,48
95904,14.2,91
27421,18.3,62
14785,18.9,45
106557,11.6,80
46997,-7.8,63
55507,19.8,41
65926,25.3,23
126709,32.4,18
86561,11.6,87
55854,24.4,29
115755,3.1,75
32384,14.0,71
17247,-4.3,93
11946,-5.8,82
108207,21.9,48
122904,-2.4,91
114264,32.2,18
66522,20.9,28
100154,-6.0,92
10570,0.7,85
134113,-11.5,96
105341,-1.4,71
102521,27.4,36
71396,-1.9,68
128984,-1.8,75
82704,-17.5,89
69391,-1.0,95
115867,11.2,64
13645,7.4,57
30305,5.6,71
88000,-27.1,74
104107,0.0,66
33995,8.1,50
4204,20.7,35
62954,9.7,69
2788,29.4,34
68115,10.0,79
508,-3.8,92
121382,13.8,29
127973,-5.1,80
107201,13.7,41
52539,-5.2,81
56219,26.6,30
121925,-0.9,65
126390,35.0,15
73482,31.0,26
114666,25.1,46
23058,-6.8,80
41805,-18.5,75
124642,3.6,78
14825,32.6,29
92267,4.3,63
11129,4.6,87
84666,28.4,43
30047,-6.0,76
122133,-9.0,79
13563,12.9,61
137537,24.4,45
67372,18.0,75
91833,23.7,25
60036,4.5,60
88034,-33.7,69
59104,-18.3,84
66146,16.1,53
84140,21.6,51
86758,0.8,81
131530,28.4,31
54640,4.5,80
134867,-22.8,91
125895,28.4,37
33045,14.6,63
115815,17.6,30
114031,22.3,49
101714,15.6,72
66602,20.7,45
98446,9.5,91
57699,-5.7,64
106627,14.7,57
136319,15.3,58
21136,15.3,68
72061,19.5,48
131911,35.6,23
96014,11.6,85
104606,-1.1,57
32809,19.2,73
107877,25.0,38
117638,-10.5,69
72119,21.2,42
62168,29.8,35
83210,8.3,57
79408,18.8,87
66165,10.3,79
15392,24.6,49
65765,0.9,94
100533,-8.3,72
120320,21.8,46
83599,6.2,80
103077,21.7,49
2996,32.1,28
70488,-12.7,52
27520,13.0,79
80716,10.5,61
122862,-11.7,83
100327,-0.3,90
129231,-2.2,84
63186,0.8,89
118409,15.5,24
61112,28.5,35
67303,28.5,32
1792,14.5,64
19111,13.2,35
50726,24.2,22
24040,4.4,66
37523,17.2,54
95006,6.4,97
62183,10.8,92
86325,5.8,77
67269,28.4,37
45851,4.9,90
98293,2.4,68
68076,11.4,80
120670,13.9,62
115261,21.3,41
101523,24.6,55
43538,13.0,60
59684,9.5,67
133856,-11.4,72
81302,9.2,53
4906,3.1,83
86734,-0.4,96
36298,5.4,75
82294,3.7,84
45671,2.1,87
102195,16.4,66
18197,-16.9,56
47228,-12.5,64
26652,22.4,48
96968,35.8,26
131649,17.7,73
88460,-13.2,69
13822,17.5,77
32008,21.8,38
23231,2.5,81
36838,16.3,30
109313,13.3,44
115635,10.0,67
70213,-5.4,85
67218,23.0,57
122525,-11.2,91
79690,21.7,56
26847,13.1,93
136504,28.2,25
128536,-1.9,92
34331,0.1,90
61977,22.7,56
97722,22.8,47
118077,4.5,74
32610,28.3,32
114739,19.6,49
11404,-19.9,84
125191,32.0,29
12423,-0.3,86
117834,-1.2,89
47894,-1.3,49
123616,-24.1,77
107683,19.7,43
68013,18.9,80
115962,2.9,95
40255,-10.9,74
65972,14.9,35
126526,19.8,48
105285,-10.6,69
23035,7.2,45
112853,15.4,62
94793,-4.1,61
71316,7.5,49
98872,1.7,77
37048,19.9,26
59338,-16.6,73
38758,34.8,17
10406,12.7,38
116388,-5.5,78
88225,-8.5,89
43859,24.8,46
84933,26.2,33
20947,23.6,41
116965,-3.9,81
32466,23.7,45
72973,21.0,49
58821,3.0,77
17520,-8.0,81
84455,23.6,38
60122,6.6,61
51635,-6.2,89
72704,18.0,48
37789,20.3,46
120215,27.8,37
112914,11.5,57
100141,-20.6,85
10026,11.2,55
118592,7.0,81
114102,32.0,31
91886,16.2,42
134783,-21.2,73
18021,-5.1,85
91939,7.8,76
82618,1.1,91
118315,12.0,29
53624,-2.3,85
35875,-3.8,90
57366,9.9,51
98292,-1.8,88
28814,-6.0,84
12257,-3.5,90
73403,27.6,38
115729,7.3,60
50582,30.2,25
78934,23.9,30
118210,1.8,60
102953,27.1,32
79575,28.2,47
38530,26.6,34
121771,6.4,49
38980,15.9,36
19384,17.4,75
27480,25.6,36
46445,-4.9,88
33731,14.5,57
49171,13.6,67
74297,20.2,35
2609,11.0,73
24954,6.2,93
103636,8.8,42
106626,-9.3,82
35204,-27.7,85
13951,10.8,94
27758,6.9,75
114764,20.8,41
61420,21.4,39
104941,-6.7,91
61376,21.4,37
86503,23.3,29
35795,-6.4,81
104523,-0.9,85
85089,22.8,34
74503,8.4,92
60884,15.1,88
104030,6.5,81
73151,22.9,60
30102,0.0,73
103614,17.4,41
86792,2.7,88
28765,0.6,94
17947,-12.4,86
97214,19.4,49
59302,2.8,80
20475,24.5,53
76650,-12.7,86
31272,15.9,47
137778,25.5,43
58257,-10.6,78
114089,31.3,24
61085,25.6,35
23177,1.4,68
44707,19.6,53
20235,23.8,46
134529,-24.3,72
1139,-3.3,92
20322,22.5,48
104142,3.7,64
117767,11.8,52
104572,-2.1,89
66336,7.3,77
131262,15.1,64
54116,18.1,43
108907,19.7,31
137783,33.5,27
100569,6.7,57
53302,-4.3,96
15125,30.3,36
84471,25.2,34
80357,8.2,71
65856,9.0,37
40026,12.2,92
14341,22.3,39
77352,11.1,72
105607,-18.9,68
44202,26.4,40
33628,13.0,47
32196,30.4,29
79657,31.6,34
108855,33.6,21
89088,-12.4,79
117465,5.5,52
34879,-6.5,76
120046,25.4,34
120558,13.3,74
116235,-14.5,72
138653,10.7,68
93466,-0.3,90
8266,26.2,39
70451,-20.2,54
68257,23.1,26
72482,15.2,35
113853,20.2,54
88285,2.3,81
42449,0.2,84
113617,13.7,67
120586,22.0,44
98440,3.7,65
47533,-0.8,61
112904,14.5,47
130134,23.3,31
136974,22.7,48
118678,10.8,42
16624,0.7,92
90103,24.1,34
130861,10.3,92
95267,12.8,95
86308,3.4,92
94421,-0.6,76
98068,22.3,20
59093,-25.2,60
23077,-5.3,88
73733,30.2,29
21224,28.8,36
90284,18.7,48
58532,-22.8,72
28542,7.0,94
133426,4.0,93
109941,11.6,39
18777,-4.5,74
100482,-19.6,88
116368,-8.1,95
84793,35.0,14
21978,9.8,51
40855,4.0,57
124397,12.6,38
18337,-10.7,88
85654,27.5,29
4493,0.4,57
102120,30.5,49
9758,17.6,62
19766,25.7,32
68180,24.3,29
112503,11.9,46
107248,6.7,71
85462,32.2,32
105902,-23.7,91
2513,14.7,81
28347,7.6,72
132858,22.0,31
108525,23.7,43
98882,-1.9,72
43449,17.8,61
6811,1.8,89
7703,23.5,33
106725,1.5,83
65698,-3.7,83
53708,-8.0,70
7689,25.1,29
42093,0.8,84
6396,-10.4,75
99045,-15.2,80
132682,16.1,39
16949,-4.5,76
94526,-2.0,86
127709,-4.0,34
38497,14.8,79
121344,10.5,50
25064,23.3,21
115393,7.7,96
38141,18.7,48
40298,-3.0,64
97991,11.0,73
20696,27.6,42
123598,-15.0,82
49888,20.2,76
74588,0.8,73
20485,25.2,52
126128,16.6,68
55185,20.8,38
56168,25.3,46
22389,11.1,82
121715,1.9,59
84392,24.5,36
40120,6.0,80
25396,25.6,35
18491,0.2,78
130044,2.9,83
87949,7.0,35
71669,10.4,47
55205,28.4,31
81284,13.6,33
21679,9.6,73
20401,16.2,88
56150,34.3,22
38903,27.8,19
100645,-5.4,72
70552,-16.4,69
88767,2.5,78
37750,36.7,25
63325,3.4,95
886,7.4,32
73755,30.0,36
127399,17.7,32
69209,4.8,87
99896,2.0,69
124836,12.0,93
83002,0.7,94
67222,36.6,24
61299,22.9,47
22922,-5.1,90
116734,-10.7,82
67514,24.6,30
16594,10.0,51
105662,-24.1,88
81903,-4.1,98
72645,24.6,23
18355,-2.3,77
44922,23.9,32
49075,15.6,51
29176,-7.8,79
92833,3.5,97
48212,15.8,28
127975,12.5,40
102445,26.5,52
34752,-16.5,83
133610,3.1,64
126926,18.0,43
88663,11.1,34
28319,0.4,92
136217,20.5,27
136419,9.0,42
88431,0.7,98
775,0.5,84
46495,-6.7,94
34802,-1.4,64
51886,-0.2,79
44734,19.5,50
69147,1.3,82
34246,11.4,35
21189,34.5,17
122432,-9.2,94
80153,19.1,34
51733,11.7,65
4818,2.8,84
112818,-0.3,56
90809,33.6,22
39962,11.2,91
73378,24.3,39
80304,12.8,63
22544,-3.7,92
2975,13.2,82
137244,15.9,87
78192,8.2,56
137388,25.9,49
127763,0.3,76
96305,15.4,66
53724,0.8,92
128,-7.3,85
92859,2.9,90
96859,22.6,62
102942,17.0,62
42857,17.7,85
99817,-11.1,76
57624,-0.6,74
109702,11.9,58
114725,22.6,43
76847,-0.7,94
88441,4.3,53
2734,19.2,61
30220,-7.6,65
107212,6.8,42
129844,-6.6,83
114668,22.0,44
124749,11.9,40
135766,19.8,29
114964,25.0,37
100308,11.4,33
104460,7.5,41
86684,-1.3,98
28726,2.0,90
55708,22.1,54
118242,-2.9,74
76188,-3.3,92
72550,28.0,28
130767,15.1,60
88194,-12.2,73
35559,-7.7,76
60114,-0.6,76
101491,25.9,41
49344,15.9,46
121991,-7.4,73
89562,16.4,62
125998,22.2,65
31735,21.3,34
47294,-9.9,88
6093,-7.7,93
137591,36.0,23
67108,22.1,55
69375,-10.1,87
31380,16.6,39
29537,-23.8,81
136971,25.0,30
28825,-6.3,86
5707,6.9,37
77612,16.9,32
135132,-14.5,80
