index,Temperature
60969,30.0
123582,1.3
135150,-2.0
92286,4.7
9882,21.5
10312,21.3
44913,15.6
81804,-9.1
100550,-3.3
99658,-2.6
108419,26.3
68183,30.1
88343,12.3
35412,-5.4
118302,7.6
114052,24.3
44768,20.5
90954,28.9
49765,25.6
62139,24.8
50449,14.6
94350,-3.1
60297,14.3
91008,11.8
57525,0.5
59524,-8.3
120299,24.2
65673,10.8
112732,3.2
41536,1.2
38542,21.6
93543,-11.9
115501,12.9
22204,6.6
27645,10.5
96712,28.2
93795,-11.7
20364,18.5
57375,0.9
107335,19.7
93454,-3.5
84009,33.6
131922,27.1
73344,18.6
99727,-13.4
102374,23.7
43035,20.9
38666,27.2
114104,32.6
91533,22.0
70428,-18.0
134630,-10.9
1717,16.9
85307,29.6
131709,25.2
80323,4.4
123350,12.5
114687,17.6
2505,31.3
87225,-11.0
104344,6.4
106840,9.1
78789,22.6
138136,31.3
62334,21.6
18125,5.0
59981,2.6
32933,28.3
44539,20.0
27894,11.6
29637,-15.0
134994,-19.3
110127,0.8
11051,-1.7
5061,-5.3
43979,29.0
97023,22.0
26846,18.6
62531,11.0
6382,-6.1
97601,4.9
133027,5.3
124117,-1.3
26454,29.8
24153,-5.4
61787,22.0
38149,22.9
30835,-3.8
91989,15.7
115548,9.4
110910,-5.1
134142,-10.0
20037,12.1
65193,-11.7
71322,4.7
122918,-12.2
102313,32.3
104914,-21.6
61734,32.6
7137,2.9
42594,17.6
123910,-10.3
107144,19.9
29296,-11.9
7513,26.4
133607,2.7
111918,-12.2
41545,-0.4
127953,-0.9
132925,8.5
127088,1.0
85242,27.1
115425,4.7
68372,25.8
101612,18.3
20346,22.2
88900,-7.3
9454,14.5
98811,-0.3
55045,21.0
121145,18.0
78459,24.7
97879,12.5
34348,-1.2
3289,30.6
17389,-11.8
92985,1.4
131425,11.7
39406,0.8
112464,5.7
77829,18.2
32526,23.4
25802,20.1
130819,6.4
106281,-5.1
24788,17.6
79100,25.4
95114,11.0
107263,16.2
83626,5.7
107061,15.8
134561,-33.2
65504,-5.1
79500,20.6
74691,12.3
58598,-10.3
8449,13.0
119010,9.6
86680,5.2
115231,18.6
3676,22.4
113266,8.3
37922,26.0
116539,-3.7
58713,-21.0
24266,3.1
35839,-11.9
46864,-9.6
117162,-5.9
63550,8.3
20280,25.0
113293,9.2
12676,7.4
85347,21.6
31652,28.4
91400,16.5
36179,-0.2
133567,6.1
97808,10.8
49333,32.2
117172,-3.7
56766,9.5
133731,-2.1
45776,2.6
6203,-5.3
83648,0.2
133286,4.7
12475,-2.3
78831,21.2
119372,22.3
43624,32.7
878,-17.6
103231,16.8
76753,-14.8
118765,17.0
573,-6.6
35849,-7.1
118985,23.8
10195,17.0
68996,11.9
132041,29.2
75128,2.3
116157,-6.2
82669,-2.5
5173,1.4
127819,-1.6
109221,17.1
43234,25.8
138763,16.9
17785,-5.5
44353,15.5
83993,33.7
53419,1.4
133321,6.7
61925,25.5
102871,37.1
39741,1.9
20748,17.4
100710,2.0
138338,21.4
74617,14.5
129304,-6.1
123136,-10.7
112588,7.7
21273,24.9
39947,15.8
101283,11.2
86568,10.3
6209,-5.9
125586,23.1
136138,12.8
38952,29.4
59796,12.0
9561,30.2
24181,-7.3
59947,0.9
100391,-2.9
94664,17.0
76663,-3.2
3727,18.4
56721,11.6
33295,14.7
132267,20.6
123646,-27.2
121979,-8.2
14238,15.4
117326,-0.7
127840,-9.4
61542,29.5
53983,-0.2
7959,19.8
117525,10.7
13974,18.0
91778,12.7
136927,19.4
137201,9.5
10870,7.6
50231,25.8
33473,6.7
55976,30.4
130661,11.0
34468,-5.1
10666,-2.9
95554,19.6
59828,0.6
29033,-13.7
121326,3.2
33259,22.1
66789,22.5
69933,-11.1
67701,23.7
105374,-10.3
17210,-22.0
107830,25.7
119395,16.8
61841,18.0
106879,-1.2
57032,8.6
83898,17.8
8838,17.2
4472,11.9
87946,-7.0
131891,27.9
80827,8.1
39335,19.2
99708,0.6
21423,16.8
63732,6.1
87716,-1.1
41700,-16.5
71855,14.9
4656,-2.8
34412,-5.3
78293,17.8
125466,31.9
91325,27.9
103900,8.4
42419,11.4
92429,0.5
2401,19.4
17091,-23.0
74933,16.8
50269,24.0
16075,8.5
110322,-9.3
102050,30.9
71534,3.6
41854,-13.8
35678,3.1
5601,-1.5
130752,9.5
42130,6.8
13391,5.5
72643,15.4
79333,31.7
36810,18.3
126594,24.6
16874,1.0
27593,19.2
97261,20.0
120109,24.8
132328,25.1
74098,18.7
37601,16.6
65616,4.8
119933,21.8
119399,22.2
74981,16.4
77399,-1.2
1543,4.6
49124,27.5
103251,17.5
128883,-15.5
314,-6.5
72362,23.4
30351,-5.9
59381,-1.1
46296,-4.9
61132,23.5
39891,9.6
21163,23.9
70850,-9.7
18145,-16.5
46771,-24.2
20206,18.2
30848,6.0
67748,34.5
41550,-4.7
20330,22.2
10064,3.2
72850,23.0
84064,9.4
131254,29.5
12066,-4.9
5567,-15.3
97614,16.9
126942,15.2
128690,1.0
93282,-2.7
65358,-0.4
79153,20.4
78981,23.2
97441,9.2
80733,9.4
11062,1.6
5772,-1.2
85190,24.9
2298,15.9
122644,-1.1
128927,-16.5
58773,-7.4
120635,21.6
18956,-3.1
69571,-0.2
79489,20.3
47269,-19.0
46859,-8.5
80619,8.2
48999,25.7
44990,15.2
57215,5.9
107193,19.9
27169,22.4
121195,8.8
124007,-1.3
95316,19.9
24387,-12.3
70222,-5.3
37284,21.7
42224,-6.1
81007,4.6
83076,8.5
80088,19.3
42787,8.8
84824,28.0
117799,1.5
59458,-8.9
11321,-2.2
95426,11.1
86277,17.8
49378,16.4
138371,10.5
55297,8.8
77077,-10.0
83500,4.0
1189,13.4
110869,-16.9
89634,14.0
56538,22.0
75895,-16.8
138167,32.1
126098,15.4
42751,13.8
23779,-16.4
75235,-2.1
92590,0.6
133815,2.9
128695,-3.1
74073,30.2
52618,-6.3
125026,17.9
11407,-20.1
70255,-17.9
60880,14.2
60233,22.0
100259,0.7
118701,16.6
132017,18.5
81479,-4.3
100000,-3.1
124556,0.7
74679,20.8
15514,10.8
117743,2.7
137921,17.7
43076,29.3
16795,1.4
118767,15.6
74224,20.6
28996,4.1
135836,17.0
54411,13.2
31071,15.2
15464,18.8
27543,25.5
96362,24.9
98396,9.5
137791,21.6
31936,21.8
52315,0.9
95506,15.4
126437,29.8
120943,15.9
26320,24.1
137217,17.4
44030,21.0
81997,-8.7
7693,10.9
131836,20.8
97758,17.4
87066,-15.8
39254,17.2
47695,-4.1
26031,13.0
69768,-13.8
50536,28.2
54041,17.2
22858,-16.7
115055,7.9
2165,23.2
123514,-13.9
25359,12.7
8270,12.0
130202,11.4
47508,4.2
116430,2.2
132024,22.4
64196,-2.9
47794,6.2
134687,-14.3
72164,18.9
105129,-4.3
126076,21.0
73359,23.0
82950,4.3
30464,-6.3
1441,-6.2
122845,-16.4
19211,-5.1
20690,19.3
56483,15.0
23621,-1.8
18844,-7.6
81225,2.6
116123,-2.3
115790,7.5
61419,34.9
107196,18.0
65238,-13.1
50829,20.1
111330,1.2
103950,1.3
43557,21.5
84792,26.2
73779,25.5
52886,-4.1
56590,8.1
58497,7.9
67791,22.6
94220,-8.9
98800,-6.4
31329,15.3
80184,17.5
120188,21.5
44176,19.2
102773,28.2
9314,29.7
109314,9.1
13653,15.1
97273,33.2
98399,1.8
90291,25.1
3381,29.3
82823,-6.6
63780,-1.4
106766,4.6
138026,30.5
113773,19.4
986,-3.1
91091,18.8
2086,10.7
89496,15.0
64097,-16.4
23757,-12.7
34724,-8.6
94061,-1.7
81849,-4.0
132388,26.0
12071,-2.1
5264,-4.6
71174,1.1
132715,19.2
30303,11.2
103110,24.9
102830,20.8
102121,31.0
19291,5.4
39213,15.0
99538,0.3
44663,27.9
76797,-4.1
12742,1.2
86627,-5.2
1749,22.2
27707,16.8
43482,17.2
114786,19.4
121662,11.0
5003,-4.9
103200,18.6
78689,10.7
36325,7.1
114047,23.4
10883,2.2
32484,27.3
46549,-10.3
33075,13.4
123645,-11.0
62500,10.2
116783,-10.7
102240,20.6
74313,19.0
82932,1.9
93818,-7.8
50335,12.8
80097,9.2
11699,4.4
47247,-10.3
49526,35.2
55732,27.5
43506,8.6
69689,-1.0
121735,10.3
122044,-9.3
83660,9.2
39228,12.8
128642,1.2
93853,-5.1
80534,13.9
122237,-5.7
95587,8.9
27471,10.7
101403,17.4
69223,11.4
95904,14.2
27421,18.3
14785,18.9
106557,11.6
46997,-7.8
55507,19.8
65926,25.3
126709,32.4
86561,11.6
55854,24.4
115755,3.1
32384,14.0
17247,-4.3
11946,-5.8
108207,21.9
122904,-2.4
114264,32.2
66522,20.9
100154,-6.0
10570,0.7
134113,-11.5
105341,-1.4
102521,27.4
71396,-1.9
128984,-1.8
82704,-17.5
69391,-1.0
115867,11.2
13645,7.4
30305,5.6
88000,-27.1
104107,0.0
33995,8.1
4204,20.7
62954,9.7
2788,29.4
68115,10.0
508,-3.8
121382,13.8
127973,-5.1
107201,13.7
52539,-5.2
56219,26.6
121925,-0.9
126390,35.0
73482,31.0
114666,25.1
23058,-6.8
41805,-18.5
124642,3.6
14825,32.6
92267,4.3
11129,4.6
84666,28.4
30047,-6.0
122133,-9.0
13563,12.9
137537,24.4
67372,18.0
91833,23.7
60036,4.5
88034,-33.7
59104,-18.3
66146,16.1
84140,21.6
86758,0.8
131530,28.4
54640,4.5
134867,-22.8
125895,28.4
33045,14.6
115815,17.6
114031,22.3
101714,15.6
66602,20.7
98446,9.5
57699,-5.7
106627,14.7
136319,15.3
21136,15.3
72061,19.5
131911,35.6
96014,11.6
104606,-1.1
32809,19.2
107877,25.0
117638,-10.5
72119,21.2
62168,29.8
83210,8.3
79408,18.8
66165,10.3
15392,24.6
65765,0.9
100533,-8.3
120320,21.8
83599,6.2
103077,21.7
2996,32.1
70488,-12.7
27520,13.0
80716,10.5
122862,-11.7
100327,-0.3
129231,-2.2
63186,0.8
118409,15.5
61112,28.5
67303,28.5
1792,14.5
19111,13.2
50726,24.2
24040,4.4
37523,17.2
95006,6.4
62183,10.8
86325,5.8
67269,28.4
45851,4.9
98293,2.4
68076,11.4
120670,13.9
115261,21.3
101523,24.6
43538,13.0
59684,9.5
133856,-11.4
81302,9.2
4906,3.1
86734,-0.4
36298,5.4
82294,3.7
45671,2.1
102195,16.4
18197,-16.9
47228,-12.5
26652,22.4
96968,35.8
131649,17.7
88460,-13.2
13822,17.5
32008,21.8
23231,2.5
36838,16.3
109313,13.3
115635,10.0
70213,-5.4
67218,23.0
122525,-11.2
79690,21.7
26847,13.1
136504,28.2
128536,-1.9
34331,0.1
61977,22.7
97722,22.8
118077,4.5
32610,28.3
114739,19.6
11404,-19.9
125191,32.0
12423,-0.3
117834,-1.2
47894,-1.3
123616,-24.1
107683,19.7
68013,18.9
115962,2.9
40255,-10.9
65972,14.9
126526,19.8
105285,-10.6
23035,7.2
112853,15.4
94793,-4.1
71316,7.5
98872,1.7
37048,19.9
59338,-16.6
38758,34.8
10406,12.7
116388,-5.5
88225,-8.5
43859,24.8
84933,26.2
20947,23.6
116965,-3.9
32466,23.7
72973,21.0
58821,3.0
17520,-8.0
84455,23.6
60122,6.6
51635,-6.2
72704,18.0
37789,20.3
120215,27.8
112914,11.5
100141,-20.6
10026,11.2
118592,7.0
114102,32.0
91886,16.2
134783,-21.2
18021,-5.1
91939,7.8
82618,1.1
118315,12.0
53624,-2.3
35875,-3.8
57366,9.9
98292,-1.8
28814,-6.0
12257,-3.5
73403,27.6
115729,7.3
50582,30.2
78934,23.9
118210,1.8
102953,27.1
79575,28.2
38530,26.6
121771,6.4
38980,15.9
19384,17.4
27480,25.6
46445,-4.9
33731,14.5
49171,13.6
74297,20.2
2609,11.0
24954,6.2
103636,8.8
106626,-9.3
35204,-27.7
13951,10.8
27758,6.9
114764,20.8
61420,21.4
104941,-6.7
61376,21.4
86503,23.3
35795,-6.4
104523,-0.9
85089,22.8
74503,8.4
60884,15.1
104030,6.5
73151,22.9
30102,0.0
103614,17.4
86792,2.7
28765,0.6
17947,-12.4
97214,19.4
59302,2.8
20475,24.5
76650,-12.7
31272,15.9
137778,25.5
58257,-10.6
114089,31.3
61085,25.6
23177,1.4
44707,19.6
20235,23.8
134529,-24.3
1139,-3.3
20322,22.5
104142,3.7
117767,11.8
104572,-2.1
66336,7.3
131262,15.1
54116,18.1
108907,19.7
137783,33.5
100569,6.7
53302,-4.3
15125,30.3
84471,25.2
80357,8.2
65856,9.0
40026,12.2
14341,22.3
77352,11.1
105607,-18.9
44202,26.4
33628,13.0
32196,30.4
79657,31.6
108855,33.6
89088,-12.4
117465,5.5
34879,-6.5
120046,25.4
120558,13.3
116235,-14.5
138653,10.7
93466,-0.3
8266,26.2
70451,-20.2
68257,23.1
72482,15.2
113853,20.2
88285,2.3
42449,0.2
113617,13.7
120586,22.0
98440,3.7
47533,-0.8
112904,14.5
130134,23.3
136974,22.7
118678,10.8
16624,0.7
90103,24.1
130861,10.3
95267,12.8
86308,3.4
94421,-0.6
98068,22.3
59093,-25.2
23077,-5.3
73733,30.2
21224,28.8
90284,18.7
58532,-22.8
28542,7.0
133426,4.0
109941,11.6
18777,-4.5
100482,-19.6
116368,-8.1
84793,35.0
21978,9.8
40855,4.0
124397,12.6
18337,-10.7
85654,27.5
4493,0.4
102120,30.5
9758,17.6
19766,25.7
68180,24.3
112503,11.9
107248,6.7
85462,32.2
105902,-23.7
2513,14.7
28347,7.6
132858,22.0
108525,23.7
98882,-1.9
43449,17.8
6811,1.8
7703,23.5
106725,1.5
65698,-3.7
53708,-8.0
7689,25.1
42093,0.8
6396,-10.4
99045,-15.2
132682,16.1
16949,-4.5
94526,-2.0
127709,-4.0
38497,14.8
121344,10.5
25064,23.3
115393,7.7
38141,18.7
40298,-3.0
97991,11.0
20696,27.6
123598,-15.0
49888,20.2
74588,0.8
20485,25.2
126128,16.6
55185,20.8
56168,25.3
22389,11.1
121715,1.9
84392,24.5
40120,6.0
25396,25.6
18491,0.2
130044,2.9
87949,7.0
71669,10.4
55205,28.4
81284,13.6
21679,9.6
20401,16.2
56150,34.3
38903,27.8
100645,-5.4
70552,-16.4
88767,2.5
37750,36.7
63325,3.4
886,7.4
73755,30.0
127399,17.7
69209,4.8
99896,2.0
124836,12.0
83002,0.7
67222,36.6
61299,22.9
22922,-5.1
116734,-10.7
67514,24.6
16594,10.0
105662,-24.1
81903,-4.1
72645,24.6
18355,-2.3
44922,23.9
49075,15.6
29176,-7.8
92833,3.5
48212,15.8
127975,12.5
102445,26.5
34752,-16.5
133610,3.1
126926,18.0
88663,11.1
28319,0.4
136217,20.5
136419,9.0
88431,0.7
775,0.5
46495,-6.7
34802,-1.4
51886,-0.2
44734,19.5
69147,1.3
34246,11.4
21189,34.5
122432,-9.2
80153,19.1
51733,11.7
4818,2.8
112818,-0.3
90809,33.6
39962,11.2
73378,24.3
80304,12.8
22544,-3.7
2975,13.2
137244,15.9
78192,8.2
137388,25.9
127763,0.3
96305,15.4
53724,0.8
128,-7.3
92859,2.9
96859,22.6
102942,17.0
42857,17.7
99817,-11.1
57624,-0.6
109702,11.9
114725,22.6
76847,-0.7
88441,4.3
2734,19.2
30220,-7.6
107212,6.8
129844,-6.6
114668,22.0
124749,11.9
135766,19.8
114964,25.0
100308,11.4
104460,7.5
86684,-1.3
28726,2.0
55708,22.1
118242,-2.9
76188,-3.3
72550,28.0
130767,15.1
88194,-12.2
35559,-7.7
60114,-0.6
101491,25.9
49344,15.9
121991,-7.4
89562,16.4
125998,22.2
31735,21.3
47294,-9.9
6093,-7.7
137591,36.0
67108,22.1
69375,-10.1
31380,16.6
29537,-23.8
136971,25.0
28825,-6.3
5707,6.9
77612,16.9
135132,-14.5
126111,23.6
68559,8.2
112368,7.1
94861,-5.9
78644,24.0
41963,-0.4
66427,18.6
108478,19.4
12338,-1.4
55021,20.8
66961,18.2
49653,26.1
87655,4.6
25170,12.0
134132,-3.4
44207,12.4
498,-5.6
133485,-0.8
82759,0.8
67347,28.0
18169,-14.1
8620,20.5
8092,16.7
39572,4.0
39628,5.4
132394,29.9
10389,3.2
83415,2.2
2891,23.7
128088,3.9
92928,-0.8
100418,0.9
97882,12.4
92793,5.0
38125,19.6
119259,18.8
41186,-4.4
40572,-0.4
6072,5.6
136036,15.5
35871,1.2
71476,-7.2
112164,4.8
10365,0.2
27116,21.0
17405,-6.5
54307,8.3
42324,2.4
116904,-4.5
135620,3.7
42289,-5.4
81347,-1.6
99150,-0.2
3337,32.3
38475,27.6
98073,6.2
86179,8.6
90089,23.2
129505,-0.4
21142,25.0
77956,19.2
99540,1.0
68729,10.0
121761,1.6
43965,24.6
61147,28.4
69670,-4.4
135147,0.2
115336,12.7
86855,1.5
41960,1.2
96860,18.1
117258,4.7
57980,-0.9
103968,8.8
90967,25.6
71647,-0.8
76980,-11.0
109499,14.7
77636,15.6
811,-11.5
59373,4.1
6729,1.8
44881,13.0
101297,3.5
137043,24.0
22100,9.3
116018,-0.3
20306,21.5
21776,0.6
8844,20.6
120452,15.7
46082,5.4
134064,-24.0
96337,15.8
137694,16.5
13658,13.0
39571,15.1
85102,19.0
120225,20.2
53764,11.9
84763,24.5
124412,11.3
42404,-2.2
58902,-11.3
92567,3.4
91234,25.0
118163,0.7
86629,-4.2
82129,-1.4
93061,-2.6
106304,-19.6
69145,1.4
98152,10.4
9485,20.6
65986,9.1
50976,6.0
988,-6.7
122387,-23.8
77103,0.6
109585,16.8
31580,19.3
47843,9.6
138416,14.8
12514,-1.1
101773,13.7
29964,-6.7
90262,26.9
37324,18.4
54140,0.1
78870,27.0
130935,21.6
88352,-10.1
47124,-16.6
71059,-12.1
56458,19.4
79685,22.0
3903,11.9
89558,22.3
110956,-20.5
121210,11.7
31524,19.9
39494,16.7
7492,11.3
83371,8.0
53691,-7.2
78861,19.6
97688,27.2
125897,28.8
82870,-5.2
79270,33.2
124110,11.9
44157,20.8
82295,-25.3
24217,-1.7
33634,19.3
86326,11.2
31062,27.2
14010,18.6
115636,9.8
24314,3.9
55727,16.8
124175,-6.7
71748,17.8
72015,15.2
129519,-0.6
101609,24.5
101624,15.5
129243,-2.0
24695,1.6
111318,-4.3
17478,-29.7
71383,-0.2
89731,18.2
29141,-7.1
87465,2.7
17502,-7.7
46377,-11.1
134112,-15.9
27170,21.3
135131,-11.5
121077,13.5
1108,9.2
24383,-10.0
116837,3.8
30561,8.6
18421,-10.9
28061,-2.0
138168,31.2
66994,25.6
114846,18.0
126006,22.3
99980,-6.4
105288,-7.3
72490,19.0
95994,14.5
63149,-2.9
59812,7.7
72713,24.6
39129,20.6
40665,3.0
52370,-12.9
118064,7.9
122217,-5.2
35274,-11.3
101310,10.0
22587,6.7
113469,20.6
86804,-0.2
121254,20.7
20259,12.6
20629,21.0
119353,30.7
79554,20.8
108223,24.5
89414,21.1
96584,28.1
53669,-10.4
135172,-0.5
93604,2.0
98467,-0.4
59511,15.9
138388,20.4
12537,-1.9
23858,-12.5
40417,-20.7
38969,30.9
39439,13.2
75471,-4.3
63204,8.1
64710,-4.9
25452,11.4
71300,-0.1
136313,18.0
116396,-8.1
24114,9.4
87611,-2.7
112377,14.1
38853,26.8
21314,17.3
63424,7.0
91121,22.5
99315,-5.4
91429,13.1
41076,-0.5
34498,-6.6
5047,6.0
107563,12.7
19272,12.2
125181,25.4
101093,18.2
76671,-9.4
125321,19.2
89020,0.2
24573,-7.5
6498,-3.9
99090,4.9
10817,7.4
44144,21.3
91670,24.2
116349,-10.1
99706,-0.9
29848,-13.7
37899,26.5
96526,19.4
26683,25.4
29474,-6.8
124682,20.2
116208,3.2
18944,-3.0
5991,-0.2
53128,8.4
35479,-25.6
62037,30.6
112414,10.2
24380,1.6
47009,-26.7
15799,15.5
62161,18.6
90372,33.1
75129,4.2
61801,34.4
57818,-0.4
90361,27.4
105453,-19.5
36255,-2.4
53036,-4.8
132777,28.9
80793,4.3
120742,25.2
107729,18.4
22684,-1.6
57491,10.2
72945,21.3
32055,24.4
933,-17.9
104853,-1.4
10415,0.8
122169,-4.0
102147,15.7
18410,-11.6
29776,-17.9
110621,-7.1
12080,-1.6
84712,17.6
22018,8.2
124623,8.6
119541,30.0
1025,-4.5
102904,31.1
117340,-2.3
45455,3.9
68576,7.4
25139,2.2
64241,0.0
105613,-20.2
128831,-2.3
77016,17.4
115280,7.6
45736,9.0
86564,9.2
105090,3.1
34222,5.9
134446,-5.6
27088,11.6
73333,23.4
68199,31.8
27880,10.0
100139,-19.4
25385,19.5
80651,12.8
136525,13.1
29624,-20.3
82650,-13.4
26191,16.4
15947,13.2
121802,1.8
67336,33.4
135853,11.5
55154,17.5
137893,35.5
102027,25.8
68032,17.4
7643,13.4
45194,11.6
30440,0.4
77118,-1.2
128265,-5.8
99492,-4.3
50534,28.0
51654,5.8
57385,14.5
94195,-15.8
51995,3.0
114822,26.9
85079,33.2
98810,-8.1
89899,20.5
91000,28.4
31796,24.6
114386,18.7
138174,19.4
32215,31.0
21156,24.7
104473,4.4
130952,26.3
76776,-9.6
17835,-1.1
101858,21.8
99686,7.4
127545,13.0
119938,21.4
35811,-4.9
93071,-1.1
39972,15.5
111957,-7.6
110082,-1.8
85586,16.6
109728,3.2
121633,4.4
5669,-1.6
43430,23.2
63370,2.8
75867,-19.8
133996,-7.7
52276,5.5
82843,-2.3
2783,25.4
52728,-4.1
55083,18.6
132940,8.3
3367,36.5
82313,-27.0
20347,15.6
73576,35.9
37609,34.1
113282,21.8
57453,2.8
88862,-4.7
32782,20.8
132569,17.8
122618,-10.1
131077,25.6
40778,-5.9
49011,15.4
30904,16.4
77825,8.3
86524,14.2
68932,19.8
35057,-6.8
13108,1.6
133215,-0.1
4172,17.0
12545,-9.6
125351,21.8
96701,23.6
74206,18.8
67154,19.4
113765,27.3
110087,4.8
48102,12.5
48687,1.2
65969,7.9
97072,17.5
61611,30.4
130753,14.0
71061,-9.2
78371,24.2
1934,14.0
8748,19.3
61069,17.8
101045,24.8
57424,-5.9
123908,-16.7
109157,20.2
79378,17.6
40483,-0.4
76393,5.7
90673,23.0
129720,8.0
66532,19.0
108170,31.3
55868,18.6
20818,19.1
4874,3.5
25662,15.0
73538,16.6
137474,27.3
115884,8.7
68621,8.5
803,-7.9
91459,9.8
84836,27.1
80204,10.6
6933,13.8
113544,23.3
81270,7.6
89433,20.3
9203,15.4
53618,7.5
21454,18.1
101065,15.5
3304,28.1
44907,21.2
107654,17.7
10640,-5.5
88689,1.3
1183,-17.5
32488,30.7
123108,-2.4
44607,14.2
58807,5.1
76641,-17.2
76563,-2.5
62770,12.7
951,-10.2
65437,-4.9
53519,-21.3
67000,21.0
27904,4.8
31243,16.6
74829,11.0
87652,3.5
105378,-8.5
125954,21.7
17496,-9.1
122216,-2.9
78921,23.2
85225,24.7
94500,-1.5
66695,29.0
123427,-7.1
70974,-6.3
29747,-18.1
30045,-11.1
121722,2.7
127632,5.7
50926,22.6
133508,-1.9
41678,-13.7
91507,16.9
97549,11.2
9602,27.0
78139,22.8
97419,22.7
126358,18.0
88990,-5.2
67339,25.4
9679,11.8
76130,-5.9
28189,3.3
5241,1.8
136516,15.1
115689,9.8
119296,19.7
102411,28.3
10463,6.4
19577,20.4
14120,27.3
17781,-7.9
25375,10.2
42104,1.9
87961,-1.3
134497,1.8
110508,5.5
100839,2.1
53286,-6.1
119100,12.1
98269,-5.5
85429,30.8
125249,19.4
73961,28.3
88826,-1.4
44875,19.8
104973,-18.3
77793,16.0
86236,12.5
106259,2.6
113100,19.1
66866,16.5
61704,23.6
13631,7.5
51668,5.8
133656,8.8
29505,-5.0
14712,28.2
36401,1.2
49371,22.2
73926,23.6
112030,7.5
130292,14.9
113642,31.7
127798,-0.9
22602,-2.4
9384,30.8
67993,28.0
134123,-9.3
71323,-2.2
62595,10.0
123820,-6.6
67765,29.4
28817,-3.9
108003,25.5
46563,-3.1
130602,12.6
78745,36.7
42409,14.2
18432,-11.2
50769,10.9
91402,14.8
13814,25.5
85156,14.6
17605,-9.7
51504,5.8
134975,-16.0
86360,11.0
63526,8.4
14685,16.7
19036,0.2
70584,-16.7
22052,14.9
95367,19.3
60440,21.0
49763,24.6
133123,12.2
3287,29.1
82150,0.9
104729,-0.6
75454,-5.3
115225,28.0
126317,23.4
10189,3.7
17936,-16.7
5614,2.9
50116,31.0
15502,19.8
690,-9.0
106451,-1.9
111958,5.3
81630,-9.3
36596,16.2
84107,29.6
133992,-4.9
24994,10.8
73196,20.6
85672,37.8
47549,-23.8
14737,16.3
23476,-18.0
7187,0.8
9061,23.5
12298,-1.1
12714,-7.1
85460,27.5
130001,0.4
38564,23.2
129379,-5.4
39707,12.2
132194,21.3
31148,12.0
40960,-10.2
120641,11.3
8447,10.3
28137,12.4
91443,4.9
46655,-20.5
75344,-2.8
132756,25.8
129543,-2.2
35432,0.6
13274,17.5
26677,30.0
84736,21.6
121921,-1.8
7628,8.8
23287,0.6
103455,16.5
124946,17.3
3115,27.4
21476,30.3
7820,11.5
5879,-0.2
36448,12.6
132190,18.3
5219,-9.4
106398,-13.3
8506,22.8
117844,-1.1
117543,-3.3
116377,-4.0
67112,24.2
98714,-12.4
6843,-1.6
56830,18.8
30594,2.3
20675,23.9
38572,21.5
39996,9.6
104588,-1.4
92223,2.9
69112,1.9
659,0.6
48922,14.4
117285,-2.5
5114,1.3
128838,-5.2
13480,17.3
50567,27.4
47132,-17.3
124863,10.6
74887,18.4
118622,10.9
51710,2.3
4508,5.1
112462,15.2
45827,4.6
117048,-14.5
3116,24.3
72460,19.6
13152,-9.9
135232,1.6
86592,-7.8
67686,33.8
123921,-21.4
132033,17.1
134353,-3.4
27345,16.6
90489,20.6
86196,13.2
27346,11.0
46168,-13.6
80896,-0.9
81330,-1.3
51367,13.1
123163,-7.1
105914,2.9
16432,-2.0
95090,6.3
101004,2.9
74603,13.0
73772,26.0
127988,9.8
119155,20.2
101143,10.7
29082,-12.3
6216,-26.0
92491,2.5
51816,0.7
75818,-17.3
112521,22.6
112888,10.1
22321,-5.3
135359,0.2
90058,28.3
63808,-12.9
82855,-5.3
107705,28.3
5952,-11.0
104793,-5.0
118284,5.7
128218,-5.9
88192,-12.6
81749,-12.2
81747,-4.2
14960,11.8
108235,30.8
36399,2.6
54759,17.4
10654,-5.8
118138,8.9
82181,-25.5
104876,-10.6
39949,10.3
101474,23.7
117,-8.9
23739,-11.6
19670,23.6
33880,20.1
81732,-2.0
69364,9.0
102034,26.8
98460,1.6
127292,2.5
51611,8.0
138038,25.0
104486,6.4
93172,-4.2
5625,0.6
111980,0.5
27724,13.3
21225,25.6
25731,16.3
24374,11.4
79055,21.0
100332,-0.3
73989,25.4
5616,-1.5
82995,1.1
50795,25.1
53601,4.5
92587,2.2
97529,19.6
66288,11.3
42265,-0.5
1091,-5.9
66747,19.8
85740,25.4
14724,25.9
59162,-12.7
112348,0.2
41238,-2.0
86457,16.3
114624,22.9
36792,12.4
30370,-16.5
33523,7.9
116410,5.3
52696,-7.6
21285,25.1
93085,-4.3
27717,22.4
95946,16.3
95763,15.6
106476,11.1
20864,12.4
92074,20.1
81022,-3.8
40471,-3.7
24033,-1.6
81908,-11.1
114464,24.0
93508,8.6
6452,-1.2
1841,10.3
4193,6.1
3461,32.3
22786,-19.6
86182,21.8
73835,28.9
4157,11.1
131661,24.8
80830,6.3
94104,9.2
123192,-3.8
99330,1.0
25074,20.0
105345,-5.9
24748,2.0
11114,0.5
31710,13.1
3600,16.6
105717,-2.7
8693,20.2
37726,14.8
26830,17.9
61327,26.0
132084,26.9
67869,14.0
37852,20.1
2344,24.5
84759,27.9
61570,29.8
29434,-1.3
38606,21.9
135055,-21.4
69488,-13.0
104093,0.6
41406,1.6
92209,2.0
